training loss,validation loss,accuracy age,validation accuracy age,accuracy gender,validation accuracy gender,accuracy race,validation accuracy race
3.457165966653361,2.6756597438082728,0.4904028685931238,0.4617169373549884,0.7776313014132039,0.8293608943260915,0.5529424172115588,0.6129508542501582
2.2526041275838518,2.07170086606558,0.560430288968572,0.5901708500316389,0.8444421008226113,0.850031638894748,0.6876186458553047,0.730014764817549
2.063663674828776,1.9273535312227215,0.5886416367854883,0.6169584475848977,0.8582577515292132,0.8462349715249947,0.7237924488504535,0.7502636574562329
1.9203354048356884,1.8621008528826812,0.6073613161780215,0.6226534486395275,0.8733916895169795,0.8799831259228011,0.7482071292976166,0.7470997679814385
1.8583015253251236,1.7486624890533204,0.6180130774098291,0.6323560430288968,0.8785593756591437,0.891584053997047,0.7532166209660409,0.7711453279898756
1.8900615735830308,1.8177505046204612,0.6194368276734866,0.6285593756591437,0.8749209027631302,0.8742881248681713,0.7521092596498629,0.7584897700906982
1.7270206852031629,1.7925314155814016,0.6375764606623076,0.6450116009280742,0.8931659987344442,0.9036068340012655,0.7737819025522041,0.7390845813119595
2.3766352686385273,1.9002953010656782,0.5726112634465302,0.6087323349504324,0.8433347395064332,0.8736553469732125,0.6927863319974689,0.7511073613161781
1.7683228623862006,1.8754218372486493,0.6311432187302257,0.6140054840750896,0.8866272938198693,0.870491457498418,0.7735182450959713,0.7631301413203966
1.823470934439892,1.7471404011733516,0.627768403290445,0.6399493777684033,0.8847289601349926,0.8995992406665261,0.767137734655136,0.777262180974478
